,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
336,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
337,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
338,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
339,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
340,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
341,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
342,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
343,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
344,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
345,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
346,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
347,KSR1-128,KSR,128,0 GB,KSR  20MHz,,0.00338 TFlop/s,0.00512 TFlop/s,"10,240",False,False,KSR OS,False,False,False,False,"1,824"
348,SP2/18,IBM,18,0 GB,POWER2  66MHz,,0.0038 TFlop/s,0.00479 TFlop/s,False,False,False,AIX,False,False,False,False,False
349,SP2/18,IBM,18,0 GB,POWER2  66MHz,,0.0038 TFlop/s,0.00479 TFlop/s,False,False,False,AIX,False,False,False,False,False
350,SP2/18,IBM,18,0 GB,POWER2  66MHz,,0.0038 TFlop/s,0.00479 TFlop/s,False,False,False,AIX,False,False,False,False,False
351,SP2/18,IBM,18,0 GB,POWER2  66MHz,,0.0038 TFlop/s,0.00479 TFlop/s,False,False,False,AIX,False,False,False,False,False
352,SP2/18,IBM,18,0 GB,POWER2  66MHz,,0.0038 TFlop/s,0.00479 TFlop/s,False,False,False,AIX,False,False,False,False,False
353,SPP1000/XA-64,HP,64,0 GB,PA-7100  100MHz,Ring,0.00619 TFlop/s,0.0128 TFlop/s,"41,000",False,False,SPP-UX,False,False,False,False,"11,400"
